WORD,LastCell
C1FYJ7,Acetylation (K)
C1GHJ0,Phosphorylation (STY)
C1GMZ1,Sodium adduct
C1GFG5,Acetylation (K);Phosphorylation (STY)
C1FZI7,Carbamidomethylation;Methylation(KR);Dehydration
C1GLM4,Oxidation (M)
C1GM03,Sodium adduct
C1G248,2-amino-3-oxo-butanoic_acid
A0A0A0HTR8,Carbamidomethylation
C1G0X4,2-amino-3-oxo-butanoic_acid
C1GGI0,Oxidation (M);Carbamidomethylation
C1G0N2,Carbamidomethylation
C1GGI0,Carbamidomethylation;Hexose (NSY)
C1GA17,2-amino-3-oxo-butanoic_acid
C1FYL2,Carbamidomethylation
A0A0A0HS69,Amidination of lysines or N-terminal amines with methyl acetimidate
C1GEE9,2-amino-3-oxo-butanoic_acid
C1GCJ6,Hexose (NSY);Acetylation (K)
C1GB47,Phosphorylation (STY);Carbamidomethylation;Carboxylation (DKW)
C1G5V6,Methylpyrroline
C1GAG3,Myristoylation
C1G989,Pyro-glu from Q
C1G3D9,Oxidation (M)
C1G750,Carbamidomethylation
C1G064,Sodium adduct;Methylation(KR)
C1GB47,Biotinylation;Oxidation (M)
C1G0B0,Oxidation (M)
C1GLI9,Methylation(others);Carbamidomethylation
C1G5V6,Amidation
C1G6S0,2-amino-3-oxo-butanoic_acid
C1GN84,Dihydroxy
C1G647,2-amino-3-oxo-butanoic_acid
C1GAW1,Deamidation (NQ)
C1G1T5,Ethylation
C1G712,Replacement of proton by lithium
C1GLI9,Carboxylation (DKW)
C1GGI0,Methylation(KR)
C1GLX8,Lipoyl
C1G391,Biotinylation;Methylation(KR)
C1GBJ2,Nmethylmaleimide
C1G1T5,Phosphorylation (STY);Acetylation (K);Methylation(KR)
A0A0A0HS42,Methylation(KR)
A0A0A0HWK8,Oxidation (M);Deamidation (NQ)
C1GLX8,Sulfation
C1GDK8,Carbamidomethylation
C1G0P8,Carbamidomethylation
C1G1F2,Ubiquitin
C1G3V5,2-amino-3-oxo-butanoic_acid
A0A0A0HT80,Methylation(KR);Sodium adduct;Dehydration
C1G5F6,2-amino-3-oxo-butanoic_acid;Carbamidomethylation
C1GA13,Fluorination
A0A0A0HVP8,Deamidation (NQ);Methylation(KR)
C1G3D9,Methylation(KR)
C1G349,Carbamidomethylation;Methylation(KR)
C1G5E8,Carbamidomethylation;Methylation(KR)
C1G1Y7,Oxidation (M)
C1G1T5,Ubiquitin
C1G5Y7,Deamidation (NQ)
A0A0A0HWY2,Methylation(others)
"C1G1F2,""Propionamide (K, X@N-term)";"Carbamidomethylation"""
C1G6T3,Carboxylation (DKW)
C1G1T5,Sodium adduct
C1GEN5,Ammonia-loss (N)
C1FZR3,Formylation;Acetylation (K)
C1GLA5,Amidination of lysines or N-terminal amines with methyl acetimidate
C1G0E5,Carbamidomethylation;Ammonia-loss (N);Methylation(KR)
A0A0A0HUJ5,Oxidation (M)
C1FYX6,Acetylation (N-term);Dehydration
C1G371,Formylation
C1GBT3,Methylation(KR)
C1G9F5,Acetylation (Protein N-term)
C1GB60,Deamidation (NQ)
A0A0A0HWK8,Methylation(others)
C1GB04,Oxidation (M)
C1G3T6,Biotinylation
C1GA97,Oxidation (M)
C1G3L4,Michael addition with methylamine
C1G8F8,Acetylation (N-term);Methylation(KR);Dimethylation(KR);Deamidation (NQ)
C1GE52,Methylation(KR);Dehydration
C1G9X3,Biotinylation;Methylation(KR)
A0A0A0HV62,Replacement of proton by lithium
C1GA14,Amidation
C1G942,Pyro-glu from E
C1G9U8,2-amino-3-oxo-butanoic_acid
C1G3U9,Carbamidomethylation
C1G2V1,2-amino-3-oxo-butanoic_acid
C1GA14,Dehydration;Methylation(KR)
"C1G3T9,""2,5-dimethypyrrole"""
C1GJD0,Oxidation (M)
C1GAW6,Deamidation (NQ)
C1FYR6,Carboxylation (DKW);Phosphorylation (STY)
C1GFG5,Biotinylation;Phosphorylation (STY)
C1FZI7,Acetylation (N-term);Methylation(KR);Dehydration
C1GIP8,Carbamidomethylation
C1GHZ8,Oxidation (M)
C1GHD6,Sodium adduct
C1FZR3,Hypusine
"C1GLV8,""Naphthalene-2,3-dicarboxaldehyde"""
C1GKG2,Dehydration
C1GK98,Formylation
C1GG11,Formylation
C1G2P3,Carbamidomethylation
C1FYE5,Biotinylation
C1GAW6,Dehydration
C1G4K3,Methylation(KR)
C1GAM9,O-Diisopropylphosphorylation
C1GBZ4,Acetylation (N-term);Acetylation (K);Methylation(KR);Deamidation (NQ);Oxidation (M);Dehydration
C1GLV1,Amidation
A0A0A0HVH2,Methylation(KR);Oxidation (HW)
C1FZT8,Acetylation (N-term)
C1GKC9,Ethylation
C1GKG3,Amidation;Acetylation (K)
C1G064,Methylation(others)
C1GMV8,Acetylation (N-term);Acetylation (K);Phosphorylation (STY);Dehydration
C1G712,Nucleophilic addtion to cytopiloyne
C1GHB9,Oxidation (M);Carbamidomethylation
C1G0P0,Carbamidomethylation
C1G7F7,Oxidation (M)
C1G0R1,Carbamylation
C1GAM5,Pyro-glu from Q;Carbamidomethylation
C1G712,Acetylation (K);Methylation(KR)
C1GM00,Sulfation;Methylation(KR)
C1G064,Dethiomethyl
C1GBN3,Amidation
A0A0A0HT80,Carboxymethyl
C1G5V6,Dethiomethyl
C1GAG4,Deoxy;Carbamidomethylation
C1GG76,Benzoyl
A0A0A0HWK8,Formylation;Methylation(KR)
C1GII4,Sodium adduct;Methylation(KR)
C1G0N2,Dehydration;Acetylation (K)
C1GLI9,Diphthamide
C1GMC5,Dimethylation(KR)
C1G3Y8,Tyrosine oxidation to 2-aminotyrosine
C1G5F6,Ethylation
C1GHV2,Dihydroxy
C1GKW0,Carbamidomethylation
C1G388,Deamidation (NQ)
C1G620,2-amino-3-oxo-butanoic_acid
C1GIX7,Pyro-glu from E
C1GB65,Dimethylation(KR);Methylation(KR)
C1G5F6,Phosphorylation (STY);Acetylation (K);Methylation(KR)
C1GJJ9,Pyro-glu from Q
C1GLJ3,Carbamidomethylation
C1GF68,Lysine oxidation to aminoadipic semialdehyde
C1GHV2,Methylation(KR);Carbamidomethylation;Carboxylation (DKW)
C1G452,Oxidation (M)
C1GJA6,Oxidation (M)
C1G371,Carbamylation;Methylation(KR)
C1GCK9,Formylation
C1FZG1,Oxidation (M)
C1GM00,Methylation(others);Carbamidomethylation
C1G712,Amidation
C1GJ45,Methylation(KR);Dehydration
C1FZR3,Carbamidomethylation;Ethanolation (KR)
C1G5F6,Ubiquitin
C1G0E5,Tyrosine oxidation to 2-aminotyrosine
C1G712,Dehydration;Methylation(KR)
A0A0A0HUJ5,Phosphorylation (STY);Carbamylation
C1G9C0,Formylation
C1G215,Carbamidomethylation
C1G5M9,Proline oxidation to pyrrolidinone
C1GA10,Oxidation (M)
C1G391,Ethylation
A0A0A0HV65,Carbamidomethylation
C1G821,Methylation(KR);Dehydration
C1GEG2,Carbamidomethylation
C1GB47,Sulfation
C1GBG9,Oxidation (M);Carbamidomethylation
A0A0A0HV62,Acetylation (K);Carbamidomethylation;Methylation(KR)
C1G391,Phosphorylation (STY);Methylation(KR)
C1GB47,Sodium adduct
C1G0N2,Replacement of proton by lithium
C1GAM9,Replacement of proton by lithium
C1G5M9,2-amino-3-oxo-butanoic_acid
C1G4K1,Deamidation (NQ);Acetylation (K)
A0A0A0HWY2,Biotinylation
C1GM03,Sulfation;Phosphorylation (STY)
C1GGR5,Carbamidomethylation;Deamidation (NQ)
C1GMZ1,Dihydroxy
C1GLX8,Hexose (NSY)
C1G9P1,Oxidation (M)
C1G0X3,Pyro-glu from Q
A0A0A0HV62,Deamidation (R)
C1FYK2,Acetylation (Protein N-term)
C1GA14,Pyro-glu from Q;Carbamidomethylation;Deamidation (NQ)
C1FYW9,Amidination of lysines or N-terminal amines with methyl acetimidate
C1GAY4,Carbamidomethylation;Methylation(KR)
C1GLM2,Methylation(KR)
C1G2V1,Methylation(KR);Deamidation (NQ);Carbamidomethylation
C1GBY7,Carbamidomethylation
C1G2V1,Sodium adduct
"C1FZT8,""Propionamide (K, X@N-term)"""
A0A0A0HV62,Amidation
C1GAT8,Methylation(others)
C1G1L3,Dihydroxy
C1GE18,Carbamidomethylation
A0A0A0HV62,Dehydration;Methylation(KR)
C1GLV8,Biotinylation
C1GG76,Dehydration;Methylation(KR)
"C1FZR2,""Propionamide (K, X@N-term)"""
C1GLA5,Methylation(others)
C1G283,MDA adduct +54
C1GFG5,Sodium adduct;Deamidation (NQ)
C1GM00,Pyro-glu from Q;Deamidation (NQ);Methylation(KR)
C1G810,Formylation;Acetylation (K)
C1G820,Methylation(others)
C1GK89,Methylation(KR)
C1G0D4,Replacement of 2 protons by nickel
C1GBN3,Acetylation (Protein N-term)
C1GAG4,Levuglandinyl - arginine hydroxylactam adduct
C1GL73,Deamidation (R)
C1G942,Sulfation
C1G3T6,Sodium adduct
C1G9C0,Amidination of lysines or N-terminal amines with methyl acetimidate
C1GML7,Carboxylation (DKW)
C1G1F2,Dimethylation(KR);Methylation(KR)
C1GLM2,Carbamylation;Acetylation (K)
A0A0A0HWK8,Carbamidomethylation;Ammonia-loss (N);Methylation(others)
A0A0A0HWK8,2-amino-3-oxo-butanoic_acid
C1G712,5-dimethylaminonaphthalene-1-sulfonyl
C1G1T5,Oxidation (M)
C1GII4,Methylation(others)
C1GFK5,Carbamidomethylation
C1GB62,Carbamidomethylation
C1G9T0,2-amino-3-oxo-butanoic_acid
C1FYW7,Oxidation (M)
C1GII4,Dethiomethyl
Q1XA91,Carbamidomethylation
C1GLX8,Dihydroxy
C1G712,Lysine oxidation to aminoadipic semialdehyde
C1GHS5,Carbamylation
C1GLU6,Deamidation (R)
C1GK98,Phosphorylation (STY);Dehydration
C1FYX6,Deamidation (NQ)
A0A0A0HV62,Deamidation followed by a methylation
C1GBZ4,Dehydration;Methylation(KR)
A0A0A0HV09,Biotin polyethyleneoxide amine
C1G0G4,Methylation(others)
C1GM03,Phosphorylation (STY);Dihydroxy
C1GG28,Oxidation (M)
C1GCK9,Carbamylation;Methylation(KR)
C1GGY3,Oxidation (M)
C1G5V6,Biotinylation
C1GK99,Carbamylation;Methylation(KR)
C1GGQ1,Methylation(KR)
C1G002,S-pyridylethylation
C1GDK2,Carbamidomethylation
C1G283,Amidination of lysines or N-terminal amines with methyl acetimidate
C1FZI7,Acetylation (K)
C1G1D9,Methylation(others)
C1FYX6,Amidation
C1GEX7,Oxidation (HW)
C1G7B3,Deamidation (NQ)
C1GC82,Methylation(KR)
C1G0N2,Acetylation (K)
C1GHJ0,Pyro-glu from Q
C1G3C4,Pyro-glu from Q;Deamidation (NQ)
C1G002,Acetylation (K)
C1G6F6,Methylation(others)
C1GKL8,Deamidation (NQ)
C1GML7,Pyro-glu from Q
C1GG28,Methylation(KR)
C1G712,Pyro-glu from E;Methylation(KR)
C1G064,2-amino-3-oxo-butanoic_acid
C1G391,Deamidation (NQ);Carbamidomethylation;Methylation(KR)
C1FZI7,Deamidation (R)
C1GLU6,Carbamylation;Methylation(KR)
C1GHD6,Oxidation (M)
C1GDL1,Acetylation (Protein N-term)
C1G0X3,Carbamidomethylation
C1FYR6,Oxidation (HW);Acetylation (K)
C1GKU3,Acetylation (Protein N-term)
C1FYL2,Deamidation (NQ);Methylation(KR)
C1G0E3,Dihydroxy
C1G411,Carbamylation
A0A0A0HW75,Carbamidomethylation
C1G065,Carboxylation (DKW);Acetylation (K)
C1G6T3,Acetylation (N-term);Methylation(KR)
C1G0X4,Oxidation (M)
C1G5F6,Deoxy
C1GN52,Oxidation (M)
A0A0A0HS69,Pyro-glu from E
C1G1C8,Phosphorylation (STY);Methylation(KR);Carbamylation
C1G5Y7,Biotinylation
C1FZT8,Deamidation (R)
C1GAY4,Acetylation (N-term)
C1GA17,Oxidation (M);Phosphorylation (STY)
C1GHD6,Dihydroxy
C1GMH8,Carbamidomethylation
C1GLI2,Ethoxyformylation
C1G0P4,Carbamylation
C1GF62,Acetylation (Protein N-term);Oxidation (M)
C1G002,Dehydration;Methylation(KR)
C1GK99,Lysine oxidation to aminoadipic semialdehyde
C1FZR3,Guanidination
C1G0T1,Acetylation (N-term);Phosphorylation (STY)
C1GEX7,Dehydration;Methylation(KR)
C1FZT8,Dehydration;Methylation(KR)
C1GMU5,Diethylation
C1G810,Carbamidomethylation;Methylation(KR)
C1G6S0,Oxidation (M)
C1GEN5,Dimethylation(KR)
C1GKL7,Methylation(others)
A0A0A0HS69,2-amino-3-oxo-butanoic_acid
C1GA17,Dihydroxy
C1FZR2,Sodium adduct;Methylation(KR)
C1GK98,Methylation(others)
C1G9X0,Methylation(others)
C1G002,Acetylation (Protein N-term);Oxidation (M)
C1G248,Methylation(KR);Dehydration
C1GCH9,Carbamidomethylation
C1G0X4,Methylation(KR)
C1GN52,Methylation(KR)
C1G349,Deamidation (NQ)
C1GCJ6,Carbamidomethylation
C1G194,Carbamidomethylation
C1GHN2,Acetylation (N-term);Methylation(KR)
"C1GML7,""Carboxymethyl (KW, X@N-term)"""
C1GA17,Methylation(KR);Phosphorylation (STY)
C1GLU6,Lysine oxidation to aminoadipic semialdehyde
C1GLJ7,Carbamylation;Methylation(KR)
C1G1F2,Carboxymethyl
C1GLJ7,Deamidation followed by a methylation
C1GB47,Oxidation (M)
C1GN84,Pyro-glu from Q;Deamidation (NQ)
C1FYW9,Methylation(others)
C1G0D4,Oxidation (M);Deamidation (NQ);Methylation(KR);Dihydroxy
C1G3Y8,Propargylamine
C1G5P1,Carbamidomethylation
C1GDK2,Acetylation (N-term);Phosphorylation (STY)
C1GMJ8,Carbamidomethylation
C1GAI2,Biotinylation
C1G3C4,Carbamidomethylation
C1GLV8,Sulfation
C1G6B0,Diethylation
C1GCX5,Acetylation (Protein N-term)
C1G7A3,Carbamidomethylation
C1GAK2,Acetylation (Protein N-term)
C1G065,Dimethylation(KR)
C1G3L4,2-amino-3-oxo-butanoic_acid
C1G9P1,Phosphorylation (STY);Biotinylation
C1G0D4,Nucleophilic addition to cytopiloyne+H2O
C1GBM4,Dehydration;Deamidation (NQ)
C1GE03,Oxidation (M)
C1GCK9,Methylation(others)
C1GA17,Phosphorylation (STY)
C1G9U8,Oxidation (M)
C1GE52,Methylation(others)
C1GBZ4,Carboxylation (E)
C1G9C0,Methylation(others)
C1FYX6,Methylation(C-term)
C1GB47,Methylation(KR)
C1GIP8,Deamidation (NQ)
C1GKI5,Carbamidomethylation
C1G1F2,Amidation;Methylation(KR)
C1G810,Glycidamide adduct
C1GA13,LeudimethylArgGlyGly
C1G0N2,Acetylation (Protein N-term);Methylation(KR)
C1GJD0,Carboxylation (DKW)
C1G3Y8,O-Diisopropylphosphorylation
C1GII4,2-amino-3-oxo-butanoic_acid
C1G8S5,Oxidation (M)
C1GLM2,Dihydroxy;Methylation(KR)
C1G6F6,Biotinylation
C1G3T6,Oxidation (M)
C1G5V6,Sulfation
C1GLI9,Formylation
A0A0A0HQN9,Dihydroxy methylglyoxal adduct
C1G1C8,Sulphone;Methylation(KR)
C1FZF8,2-amino-3-oxo-butanoic_acid
C1G5F6,Dihydroxy methylglyoxal adduct
C1G371,ISD (z+2)-series
C1GFG5,Dihydroxy;Phosphorylation (STY)
C1GE03,Methylation(KR)
C1G1T5,Deamidation (NQ);Phosphorylation (STY);Dihydroxy
C1GEW2,Oxidation (M)
C1G283,Methylation(others)
C1GCT8,Acetylation (N-term);Acetylation (K)
C1G0X4,Carboxymethyl
C1G4N0,Phosphorylation (STY)
C1FZR2,Methylation(others)
C1GM00,Ethanolation (KR)
C1GCT8,Oxidation (HW)
C1G3T6,Dihydroxy
C1G942,Dihydroxy
C1G989,Ammonia-loss (N)
C1G035,2-amino-3-oxo-butanoic_acid
C1FZR3,Acetylation (K)
C1GBG1,Carbamidomethylation
C1GKQ4,Carbamidomethylation
C1G3I9,Carbamidomethylation
C1G1T5,Carbamidomethylation;Ammonia-loss (N);Deamidation (NQ)
C1G6F6,2-amino-3-oxo-butanoic_acid
C1GLI2,Pyro-glu from Q;Deamidation (NQ);Methylation(KR)
C1GA20,Acetylation (K);Sodium adduct
C1G3T6,Methylation(KR);Acetylation (K);Phosphorylation (STY)
C1G7K8,Propargylamine;Carbamidomethylation
C1GJB5,Acetylation (Protein N-term)
C1G0S7,Acetylation (N-term)
C1G391,N-acetyl neuraminic acid;Carbamidomethylation
A0A0A0HV62,Pyro-glu from E
A0A0A0HV62,Hexose (NSY);Methylation(KR)
C1GEW2,Methylation(KR)
C1G989,Sulfation;Methylation(KR)
A0A0A0HT80,Carbamidomethylation
A0A0A0HV62,Ethanolation (C)
C1G172,Methylation(others)
C1GF71,Acetylation (N-term)
C1GA14,Dihydroxy;Phosphorylation (STY)
C1G3D9,Carbamidomethylation
C1GHZ8,Pyro-glu from Q
C1GLI9,Deamidation (R)
A0A0A0HT88,Acetylation (Protein N-term)
C1G6T3,Acetylation (K)
C1G065,Acetylation (N-term);Acetylation (K);Deamidation (NQ);Phosphorylation (STY);Sodium adduct;Dihydroxy
C1GFA3,Amidination of lysines or N-terminal amines with methyl acetimidate
A0A0A0HT80,Dimethylation(KR)
C1GGR5,Amidination of lysines or N-terminal amines with methyl acetimidate
C1GJS2,Oxidation (M)
C1G635,Carbamidomethylation
C1FZR3,Dehydration
C1FYR6,MDA adduct +54
C1G821,Methylation(others)
C1GBT0,Methylation(KR)
A0A0A0HS69,Tryptophan oxidation to kynurenin
C1GCI0,Methylation(others)
C1GBZ4,Pyro-glu from Q
C1G5M9,Oxidation (M)
C1G1C8,Palmitoleyl
C1G4P8,Methylation(KR)
C1G9X0,2-amino-3-oxo-butanoic_acid
C1FZR3,Oxidation (M);Dimethylation(KR);Phosphorylation (STY)
C1GJS2,Dihydroxy
C1GED5,Ammonia-loss (N)
C1FZ48,Oxidation (M)
C1GN78,Oxidation (M)
C1G3L4,Sodium adduct
C1GGT8,Formylation
C1G6T3,Amidation
C1G810,Replacement of proton by lithium
C1G0E3,Phosphorylation (STY);Carbamidomethylation;Amidation
C1GLA5,Ubiquitin
C1G3T9,Carbamylation
C1GLA5,Sodium adduct
C1G6T3,Dehydration;Methylation(KR)
C1GB65,Replacement of proton with ammonium ion
C1GJS2,Methylation(KR)
C1G9X3,Acetylation (TSCYH)
"C1GEN5,""Propionamide (K, X@N-term)"""
C1G2V1,Carboxymethyl
C1FZR2,Ethyl amino
C1G5M9,Methylation(KR)
C1FYR6,Amidination of lysines or N-terminal amines with methyl acetimidate
C1GB04,Carbamidomethylation
A0A0A0HUJ5,Dimethylation(KR)
C1GAG3,Ornithine from Arginine
C1GBM4,Deamidation (NQ)
C1GFT4,Oxidation (M)
C1GLM2,Pyro-glu from Q
C1GMY9,Acetylation (Protein N-term)
C1G4R2,Pyro-glu from E;Methylation(KR)
C1G0D4,Fluorescein-5-thiosemicarbazide;Carbamidomethylation
C1GA13,Methylation(others)
C1G942,Methylglyoxal-derived hydroimidazolone
C1GDK2,Acetylation (K);Methylation(KR)
C1GL34,Acetylation (Protein N-term);Oxidation (M)
C1GN78,Methylation(KR)
C1GLX8,Carboxylation (DKW)
C1GGQ7,Oxidation (M)
C1FZR2,2-OH-ethyl thio-Ser
C1G9C0,Acetylation (Protein N-term);Methylation(KR)
C1GEN5,Oxidation (M);Acetylation (K)
C1GF70,Oxidation (M)
C1GJD0,Carbamidomethylation
C1G1H4,Oxidation (M)
A0A0A0HWY2,Dihydroxy
C1G9T0,Oxidation (M)
C1GBM4,Sodium adduct;Methylation(KR)
C1G2V1,Deamidation (NQ);Amidation;Carbamidomethylation;Phosphorylation (STY)
C1G6F9,Pyro-glu from Q
C1G1D9,Methylation(KR);Deamidation (NQ)
C1GJS2,Phosphorylation (STY)
C1GDK2,Deamidation (NQ)
C1G1L3,Pyro-glu from Q
C1GE52,2-amino-3-oxo-butanoic_acid
C1G9U1,Carbamidomethylation
C1GFB1,Acetylation (N-term);Sodium adduct
C1GHZ8,Carbamidomethylation
A0A0A0HWY2,Methylation(KR)
C1G7G3,2-amino-3-oxo-butanoic_acid
C1GFT4,Methylation(KR)
C1GBC8,Carbamidomethylation
C1FZR2,Biotinylation
A0A0A0HT80,Acetylation (N-term);Methylation(KR);Dehydration
C1GLI9,Lysine oxidation to aminoadipic semialdehyde
C1GGI0,O-Diisopropylphosphorylation
C1GKL8,2-amino-3-oxo-butanoic_acid
A0A0A0HVT2,Oxidation (M)
C1GE86,Methylation(KR)
C1GEN5,Amidination of lysines or N-terminal amines with methyl acetimidate
C1GDK2,Amidation
A0A0A0HT80,O-Diisopropylphosphorylation
C1GCK9,Crotonylation
C1G159,Pyro-glu from Q
C1G7F7,Carbamidomethylation
C1GJY9,Deamidation (NQ)
"C1GML7,""2,5-dimethypyrrole"""
C1G3Y8,Deamidation (R)
C1GAG3,Methylation(others)
C1GMV8,Iminobiotinylation
C1G9T0,Methylation(KR)
C1G3F2,Oxidation (M)
C1GMU5,Dihydroxy
C1G0E3,Carboxylation (DKW);Carbamidomethylation
C1G5V6,Carboxyl modification with ethanolamine
C1G6T3,Lysine oxidation to aminoadipic semialdehyde
C1FYJ9,ISD (z+2)-series
C1G283,2-amino-3-oxo-butanoic_acid
C1G064,Oxidation (M);Dehydration
C1G3L4,Deamidation (NQ);Methylation(KR)
C1G1F2,Carboxylation (DKW);Deamidation (NQ);Acetylation (K)
C1G6T3,Acetylation (Protein N-term);Dehydration
C1GLA5,Deamidation (NQ);Methylation(KR)
C1GM00,N-Succinimidyl-2-morpholine acetate
C1G810,Acetylation (K)
C1G3Y8,Dehydration;Methylation(KR)
C1GLX8,Arginine replacement by Nitropyrimidyl ornithine
A0A0A0HV62,Sulfation
C1GM00,Deamidation (R)
C1GHJ0,Formylation
C1GB79,Carbamidomethylation
C1G452,Carbamidomethylation
A0A0A0HW80,Carbamidomethylation
C1G9X3,Ammonia-loss (N)
C1FZG1,Carbamidomethylation
A0A0A0HT80,Octanoyl
C1GKC9,Hydroxyphenylglyoxal arginine
A0A0A0HWK8,Phosphorylation (STY)
C1GAC4,Carbamidomethylation
C1GEX6,Carbamidomethylation
C1G810,Deamidation (R);Carbamidomethylation
C1GA17,Carboxylation (DKW)
C1GLM2,Carbamidomethylation;Methylation(KR);2-amino-3-oxo-butanoic_acid
C1GKG3,Biotinylation;Acetylation (K)
C1GAB4,Carbamidomethylation
C1G172,2-amino-3-oxo-butanoic_acid
C1GA14,Hexose (NSY)
C1GA97,Methylation(KR);Dehydration
C1G3T9,Ubiquitin
C1GLV8,Phosphorylation (STY);Amidation
C1GFA3,Methylation(others)
C1GF71,Acetylation (K)
C1GA97,Acetylation (N-term)
C1GLJ8,Oxidation (M);Carbamidomethylation
C1G0E3,Pyro-glu from Q;Methylation(KR)
C1G9X9,Carboxylation (E)
C1GKG3,Deamidation (NQ)
C1GM22,Carbamidomethylation
C1G0S7,Deamidation (NQ);Acetylation (K)
C1G810,Dehydration;Methylation(KR)
Protein List,Protein Ptm Contains:
C1FYJ6,Deamidation (NQ)
C1G136,Carbamidomethylation
C1GB62,Acetylation (Protein N-term)
C1GML7,Acetylation (K);Methylation(KR)
C1G821,2-amino-3-oxo-butanoic_acid
C1GAM9,Diethylation
C1FYR6,Levuglandinyl-lysine pyrrole adduct
C1G1D9,Deamidation (NQ);Methylation(KR)
C1GF71,Deamidation (NQ)
C1G496,Pyro-glu from Q
C1G9P1,Carbamidomethylation
C1G5J0,Deamidation (NQ)
C1FYJ9,Crotonylation
C1FYW9,Sodium adduct
C1GMU5,Didehydroretinylidene
C1GMV8,Deamidation (NQ);Methylation(KR);Dehydration
C1G3C4,N-Succinimidyl-2-morpholine acetate
"A0A0A0HT80,""Propionamide (K, X@N-term)"""
C1GM00,Deamidation followed by a methylation
A0A0A0HS69,Dihydroxy;Deamidation (NQ)
C1G0D4,Ethylation
C1GBM4,Dethiomethyl
C1G3C4,Deamidation (R)
A0A0A0HYY2,Methylation(others)
C1GLJ8,Methylation(KR)
C1GB47,Carboxylation (DKW)
C1G9H9,Dehydration
C1G766,Oxidation (M)
A0A0A0HU84,Lysine oxidation to aminoadipic semialdehyde
C1G065,Sodium adduct;Methylation(KR)
C1G3C4,Amidation
C1G1P4,Formylation
C1GGQ1,Carbamidomethylation
C1G3Y8,Lysine oxidation to aminoadipic semialdehyde
C1G3C4,Dehydration
C1GAT8,Oxidation (M)
C1G2S7,Oxidation (M);Dehydration
C1G3L4,Oxidation (M)
C1GML7,Dehydration
C1FYR6,Methylation(others)
C1GC82,Carbamidomethylation
C1G479,Carbamidomethylation
C1G0P4,Dehydration;Methylation(KR)
C1GAT8,Phosphorylation (STY);Acetylation (K)
A0A0A0HS69,Levuglandinyl-lysine anhydrolactam adduct
A0A0A0HVP8,Acetylation (N-term)
C1G820,Oxidation (M)
C1G6V7,2-amino-3-oxo-butanoic_acid
C1GHJ0,Michael addition with methylamine
C1GLA5,Phosphorylation (STY);Acetylation (K)
C1G7G9,Carbamidomethylation
C1FZT8,Dihydroxy;Phosphorylation (STY)
C1GM00,Lysine oxidation to aminoadipic semialdehyde;Carbamidomethylation
C1G1F2,Dihydroxy;Deamidation (NQ);Methylation(KR)
C1G4M5,Methylation(others)
C1G7C1,Oxidation (M)
C1GF47,Hexose (NSY)
C1GII4,Oxidation (M)
C1GFG5,Carboxylation (DKW)
C1GGY3,Carbamidomethylation
C1G3L4,Menadione hydroquinone derivative
C1G4N0,Pyro-glu from Q;Deamidation (NQ)
C1G283,Sodium adduct
C1FZG1,Methylation(KR);Dehydration
C1G9D7,Carbamylation
C1GAT8,Methylation(KR)
C1G3Y8,2-amino-3-oxo-butanoic_acid;Carbamidomethylation
C1GII4,Phosphorylation (STY);Carbamidomethylation;Acetylation (K)
C1G3L4,Methylation(KR)
C1G0G4,Oxidation (M)
C1G810,Lysine oxidation to aminoadipic semialdehyde
C1G6M3,Pyro-glu from Q
C1G6T3,Carbamylation;Phosphorylation (STY)
C1FYJ9,Ethylation
C1GLA5,Methylation(KR)
C1GA20,Methylation(KR);Dehydration
A0A0A0HV62,3-(carbamidomethylthio)propanoyl
C1G820,Methylation(KR)
C1GA14,Carbamylation;Carbamidomethylation;Methylation(KR);Phosphorylation (STY)
C1GA89,Carbamidomethylation
C1GEN5,Methylation(others)
C1G283,Puromycin
A0A0A0HT80,Acetylation (K)
C1GHS5,Maleimide
C1GGI0,Deamidation (NQ)
C1GHD6,Carbamidomethylation
C1G035,Oxidation (M)
C1GII4,Methylation(KR)
A0A0A0HS42,Deamidation (NQ)
C1G4I0,Oxidation (M)
C1GAG3,2-amino-3-oxo-butanoic_acid
C1G6F6,Oxidation (M)
C1G6T3,Pyro-glu from E
C1G109,Carbamidomethylation
C1G248,Carbamidomethylation
C1GMV8,Formylation
C1G0G4,Methylation(KR)
C1GEX7,Phosphorylation (STY);Carbamidomethylation;Dimethylation(KR)
C1G3D9,Deamidation (NQ)
C1GI70,Pyro-glu from Q
C1GB47,O-Isopropylmethylphosphonylation
C1GLX8,Dehydration;Acetylation (K);Oxidation (M)
C1GA17,Carbamidomethylation
C1GGI0,Dehydration;Methylation(KR)
C1GAG4,Sodium adduct
C1GCK9,Deamidation (NQ);Methylation(KR)
C1GLI2,Benzoyl
C1GM00,Benzyl isothiocyanate
C1GHS5,Carboxylation (E)
C1GMZ1,Dehydration;Acetylation (K)
C1GM03,Dehydration;Acetylation (K)
A0A0A0HT80,Amidation
C1G6F6,Dihydroxy
C1G3C4,Acetylation (Protein N-term)
C1GE03,Deamidation (NQ);Oxidation (M)
C1G635,Deamidation (NQ)
C1GBJ2,Ethoxyformylation
C1G3T6,Pyro-glu from Q
C1FYR6,Phosphorylation (STY);Hexose (NSY)
C1GML7,Acetylation (Protein N-term)
C1G942,Pyro-glu from Q
C1GLI2,Formylation
C1G3T6,HexNAcylation (N)
C1GCT8,Iodination
C1GF39,Carbamidomethylation
