WORD,LastCell
C1GBJ2,Sulphone;Methylation(KR)
C1GDU6,Oxidation (M)
C1G5V0,Oxidation (M)
C1G389,Oxidation (M)
C1G8C8,Carbamylation
C1G1C8,Dihydroxy
C1G6K0,S-pyridylethylation
C1GEP6,Deamidation (NQ);Sulfation
C1G4I1,Dehydration;Oxidation (M)
C1GAT1,Biotinylation;Acetylation (K)
C1GGQ1,Carboxylation (DKW)
C1G1C8,Methylation(KR)
C1GJD3,Dimethylation(KR)
C1G5V0,Methylation(KR)
C1G6K0,Acetylation (K)
Protein List,Protein Description Contains:
C1GEP6,Acetylation (Protein N-term);Oxidation (M)
C1GLV8,Methionine replacement by azido homoalanine
C1GMH9,2-amino-3-oxo-butanoic_acid
C1G1F2,Propionaldehyde +40;Carbamidomethylation
C1G4T3,Carbamylation
C1GN32,Pyro-glu from Q
C1G7K8,Lysine oxidation to aminoadipic semialdehyde
C1G6K0,Dehydration
C1FYF8,ISD (z+2)-series
C1G0F9,Dehydration
C1GHE4,Deamidation (NQ)
C1GL98,Methylpyrroline
C1G8C8,Ethylation
C1GGJ2,Oxidation (M)
C1GGR5,Acetylation (Protein N-term)
C1GBX9,Oxidation (M)
C1GLI9,Methylation(others)
C1GK60,Formylation
C1G0P0,Acetylation (K);Phosphorylation (STY)
C1GHZ0,Acetylation (Protein N-term);Dihydroxy
C1G791,Dehydration;Acetylation (K)
C1GC21,Methionine replacement by homopropargylglycine
C1G5F6,Carboxylation (DKW)
C1G6K0,Lysine oxidation to aminoadipic semialdehyde
C1G8G0,2-amino-3-oxo-butanoic_acid
C1G5F6,Pyridylacetyl
C1G3C4,Amidination of lysines or N-terminal amines with methyl acetimidate
C1G9P8,2-amino-3-oxo-butanoic_acid
C1GI20,Acetylation (Protein N-term);Phosphorylation (STY)
C1G0E3,Acetylation (Protein N-term);Carbamidomethylation
C1FYQ2,Oxidation (M)
C1G989,Carbamidomethylation
C1GKC8,Pyro-glu from E
C1GB04,Oxidation or Hydroxylation
C1GBJ3,Carbamidomethylation
A0A0A0HRG7,Carboxylation (DKW)
C1G561,Oxidation (M)
C1G035,Hexose (NSY)
C1GGS8,Formylation
A0A0A0HV09,Amidation;Acetylation (K)
C1FYR1,Deamidation (R)
C1GEJ7,Dehydration;Deamidation (NQ)
C1G561,Dihydroxy
C1G0P0,Proline oxidation to pyrrolidinone
C1G2S7,Carboxylation (DKW)
C1G0B7,Acetylation (Protein N-term);Oxidation (M)
C1GN32,Carboxylation (E);Oxidation (M)
C1G1F2,Propargylamine
C1G9D6,Acetylation (N-term);Methylation(KR)
C1G035,Dihydroxy
C1GF12,Hexose (NSY);Acetylation (K)
"C1GKC9,""2,4-diacetamido-2,4,6-trideoxyglucopyranose"""
C1GBF1,Carboxylation (E)
C1GMH9,Acetylation (N-term);Carbamylation
C1GM00,Methylation(others)
C1GJI0,Phosphorylation to amine thiol
C1GGS8,Amidination of lysines or N-terminal amines with methyl acetimidate
C1GJD0,Formylation
C1GC21,Methylation(others)
C1G8G0,Sodium adduct
C1G9P8,Sodium adduct
C1G4A0,Oxidation (M);Carbamidomethylation
C1GLI9,2-amino-3-oxo-butanoic_acid
C1G162,Acetylation (Protein N-term);Oxidation (M)
C1GGQ1,Dehydration;Acetylation (K)
C1GKC9,Carboxylation (E);Phosphorylation (STY)
C1G1F2,Fluorescein-5-thiosemicarbazide
C1FYR1,Acetylation (Protein N-term)
C1G391,Carbamidomethylation
C1GEJ7,Amidination of lysines or N-terminal amines with methyl acetimidate
C1GMH9,Hexose (NSY)
C1GM00,Acetylation (K);Phosphorylation (STY)
C1G4I1,Lysine oxidation to aminoadipic semialdehyde
A0A0A0HWK8,Acetylation (N-term);Methylation(KR)
C1G2D4,Deamidation (NQ);Carbamidomethylation
C1G1F2,Replacement of proton by lithium
C1G953,Formylation;Phosphorylation (STY)
C1GMH9,Oxidation (M)
C1GCJ6,Carbamylation;Phosphorylation (STY)
C1GL98,Pyro-glu from E
C1GIW6,Acetylation (N-term);Phosphorylation (STY)
"C1GJI0,""Propionamide (K, X@N-term)"""
A0A0A0HV62,N-Homocysteine thiolactone
C1G5F6,Glycidamide adduct
C1G9X3,Carbamidomethylation
C1GLX8,Proline oxidation to pyroglutamic acid
C1GA17,Ethanolation (KR)
