WORD,LastCell
C1GA17,Sodium adduct;Acetylation (K);Methylation(KR)
A0A0A0HV65,Carbamidomethylation
C1G810,Methylation(others);Carbamidomethylation
C1GFJ0,Carbamidomethylation
C1G1G2,Formylation;Deamidation (NQ)
C1G002,Replacement of proton by lithium
C1FYR6,Replacement of proton with ammonium ion
C1GMZ1,Dihydroxy;Methylation(KR)
C1G0X3,Pyro-glu from Q
C1G1C8,Carbamylation;Methylation(KR)
C1GHV2,Phosphorylation (STY);Deamidation (NQ);Dehydration
A0A0A0HYV6,Lysine oxidation to aminoadipic semialdehyde
C1GE18,Carbamidomethylation
C1G821,Proline oxidation to pyroglutamic acid
A0A0A0HV62,Dehydration;Carbamidomethylation
A0A0A0HRG7,Phosphorylation to pyridyl thiol
C1GG76,Dehydration;Methylation(KR)
C1G5V6,Acetylation (N-term);Deamidation (NQ);Acetylation (K);Oxidation (M)
C1GL73,Deamidation (NQ)
C1G9C0,Amidination of lysines or N-terminal amines with methyl acetimidate
C1GMC5,Phosphorylation to amine thiol
C1G9D7,Formylation;Deamidation (NQ)
C1GII4,Dethiomethyl
C1GG28,Oxidation (M)
C1G6U5,Glycidamide adduct
C1GLI9,Dehydration;Methylation(KR);Oxidation (M)
C1G0D4,Michael addition with methylamine
C1G1F2,Methylation(KR);Carbamidomethylation;Dimethylation(KR);Phosphorylation (STY);Dehydration
C1GBT0,Sodium adduct
C1FYX6,Amidation
C1G0X0,Phosphorylation to pyridyl thiol
C1G1T5,Methylation(KR);Sodium adduct;Phosphorylation (STY)
C1G3Y8,Dehydration;Carbamidomethylation;Methylation(KR);Oxidation (M)
C1G0X3,Carbamidomethylation
C1GDA8,MDA adduct +54
C1G248,Oxidation (M)
C1FZI7,Amidation
C1GMH8,Carbamidomethylation
C1GMI6,Carboxylation (E)
C1G989,Dehydration;Methylation(KR)
C1GAG3,Proline oxidation to pyroglutamic acid
C1G002,Dehydration
C1GEN5,Dimethylation(KR)
C1G002,Acetylation (Protein N-term);Oxidation (M)
C1GCH9,Carbamidomethylation
C1GN52,Methylation(KR)
C1GLI2,Carboxylation (E)
C1GLJ7,Carbamylation;Methylation(KR)
C1G3V5,Oxidation (M)
C1GAW6,Pyro-glu from E
C1G5P1,Carbamidomethylation
C1G6T3,Acetylation (N-term);Dehydration
C1G7A3,Carbamidomethylation
C1GDJ1,Phosphorylation (STY);Acetylation (K);Dimethylation(KR);Amidation;Methylation(KR);Carbamylation;Carbamidomethylation;Sodium adduct;Biotinylation
C1GAM9,Nmethylmaleimide
C1GLA5,2-amino-3-oxo-butanoic_acid
C1GBM4,Proline oxidation to pyroglutamic acid
C1GA17,Phosphorylation (STY);Methylation(KR);Carboxylation (DKW)
C1G9P6,Acetylation (Protein N-term)
C1GII4,2-amino-3-oxo-butanoic_acid
C1G3T6,Oxidation (M);Carbamidomethylation;Acetylation (K);Phosphorylation (STY)
C1G5V6,Sulfation
C1FYR6,Proline oxidation to pyroglutamic acid
C1GFG5,Dihydroxy
C1G283,Methylation(others)
C1G0X4,Carboxymethyl
C1GEX7,Ethoxyformylation
C1G3T6,Methylation(KR)
A0A0A0HQC4,Formylation
C1GHZ8,Pyro-glu from Q
C1G6T3,Acetylation (K)
A0A0A0HT80,Dimethylation(KR)
C1GLM2,Carboxylation (DKW)
C1GAG4,Phospho-guanosine
C1G6T3,Deamidation (NQ);Methylation(KR);Phosphorylation (STY)
C1G5M9,Oxidation (M)
C1G9R9,Biotinylation
C1GN52,Acetylation (K);Deamidation (NQ);Methylation(KR)
C1GM00,Oxidation or Hydroxylation
C1G6U5,Dehydration
C1G3L4,Ubiquitin
C1GAG4,Methylation(KR);Acetylation (K);Oxidation (M);Carbamidomethylation;Dehydration;Biotinylation
C1G7L4,Formylation
C1GLI9,Deamidation followed by a methylation
C1GBT0,Phosphorylation (STY)
C1G5M9,Methylation(KR)
C1GD04,Acetylation (TSCYH)
C1FYW9,2-amino-3-oxo-butanoic_acid
C1GII4,Sodium adduct
C1GG76,Carbamylation
C1GE86,Oxidation (M)
C1GIX7,3-methyl-2-pyridyl isocyanate
C1GDK2,Acetylation (K)
C1GIP8,Methylation(C-term)
"C1GHV2,""Carboxymethyl (KW, X@N-term)"""
C1GIX7,Methylation(KR);Deamidation (NQ);Carbamidomethylation;Phosphorylation (STY);Dihydroxy
C1GCI0,Formylation;Methylation(KR)
C1GCI0,Deamidation (NQ);Methylation(KR);Sodium adduct;Dehydration
C1GDK2,Deamidation (NQ);Methylation(KR)
C1GE52,2-amino-3-oxo-butanoic_acid
C1GBX5,Oxidation (M)
C1GHZ8,Carbamidomethylation
C1GE86,Methylation(KR)
C1G7F7,Carbamidomethylation
C1G2J3,Deamidation (NQ);Carbamidomethylation;Methylation(KR)
C1GLV8,Dihydroxy;Acetylation (K)
C1GAF5,Ubiquitin
C1GM00,Nucleophilic addtion to cytopiloyne
C1G0E3,Acetylation (N-term);Deamidation (NQ);Acetylation (K);Methylation(KR)
C1GJS2,Acetylation (N-term);Deamidation (NQ)
C1FYR6,Sodium adduct;Methylation(KR)
C1G9C0,Malonylation
C1FZQ0,Oxidation (M)
C1G3L4,Deamidation (NQ);Carbamidomethylation;Methylation(KR)
C1G6T3,Acetylation (Protein N-term)
C1GIX7,Dehydration;Methylation(KR)
C1GKC9,Carboxylation (DKW);Deamidation (NQ);Phosphorylation (STY)
C1GM00,Deamidation (R)
C1GB79,Carbamidomethylation
C1G064,Dihydroxy;Phosphorylation (STY)
C1GL57,Pyro-glu from Q
C1GAC4,Carbamidomethylation
C1GIX7,Hexose (NSY);Phosphorylation (STY)
C1G172,2-amino-3-oxo-butanoic_acid
A0A0A0HUJ5,O-Diisopropylphosphorylation
C1GF71,Acetylation (K)
Protein List,Protein Ptm Contains:
C1GAQ4,Oxidation (M)
C1G3T9,4-sulfophenyl isothiocyanate
C1GF71,Deamidation (NQ)
C1FYW9,Sodium adduct;Acetylation (K)
C1G064,Carbamylation;Acetylation (K)
A0A0A0HS69,Dihydroxy
C1G002,Carboxylation (DKW);Methylation(KR)
C1G5J0,Amidation
C1GAF5,Deamidation (NQ);Methylation(KR);Phosphorylation (STY);Sodium adduct
C1GMC5,Biotinylation
C1GE52,Sodium adduct
C1GKC9,Phospho-propargylamine
C1G5F6,Replacement of 2 protons by iron
C1G3L4,Oxidation (M)
C1GC82,Carbamidomethylation
C1G479,Carbamidomethylation
C1GDJ1,Ammonia-loss (N)
C1G820,Oxidation (M)
A0A0A0HVP8,Acetylation (N-term);Acetylation (K);Phosphorylation (STY)
A0A0A0HT52,Oxidation (M)
C1G7C1,Oxidation (M)
C1GDJ1,Carboxylation (E)
C1G4N0,Pyro-glu from Q
C1G820,Methylation(KR)
A0A0A0HV38,Biotinylation;Methylation(KR)
C1GB65,Proline oxidation to pyroglutamic acid
C1GGA8,Oxidation (M)
C1G5F6,Deamidation (NQ);Carbamidomethylation;Methylation(KR);Amidation
C1G065,Dethiomethyl;Carbamidomethylation
C1GII4,Phosphorylation (STY);Carboxylation (DKW)
C1G645,Carbamidomethylation
C1G1T5,O-Diisopropylphosphorylation
C1GDK2,Biotinylation
C1G6U5,Carbamylation
A0A0A0HVP8,Oxidation (M);Acetylation (K);Sodium adduct
C1GHS5,Oxidation (M);Methylation(KR);Dihydroxy
C1G5F6,Dimethylation(KR)
C1G4P8,Pyro-glu from Q
C1G4K3,Deamidation (NQ)
C1GLM4,Acetylation (Protein N-term)
C1G002,Sulphone;Methylation(KR)
C1GDJ1,Oxidation (M);Methylation(KR);Phosphorylation (STY);Dehydration
A0A0A0HVH2,2-amino-3-oxo-butanoic_acid
C1FYW9,Methylation(KR);Acetylation (K)
C1GKR7,Pyro-glu from Q;Methylation(KR)
C1G0B0,Acetylation (Protein N-term)
C1GBM3,Oxidation (M)
C1G5H2,Carbamidomethylation
C1G0E5,2-amino-3-oxo-butanoic_acid
C1G8H6,Sulfation;Methylation(KR)
C1GAG4,Dehydration;Carbamidomethylation
C1GFA3,Ethylation
C1GMZ1,Acetylation (K);Dimethylation(KR)
C1GBE8,Carbamidomethylation
C1G349,Hexose (NSY)
C1FYX6,Phosphorylation (STY);Methylation(KR);Oxidation (M)
C1FYJ9,Oxidation (M)
C1G391,Acetylation (N-term)
A0A0A0HUJ5,Dethiomethyl
C1GE52,Phosphorylation (STY)
C1G942,Glycidamide adduct
C1GFG5,Acetylation (K);Formylation;Methylation(KR);Phosphorylation (STY)
C1GLX8,Deamidation (R)
C1G9D7,Methionine replacement by azido homoalanine
C1GK66,Pyro-glu from Q
C1G479,Deamidation (NQ)
C1G8H6,HexNAcylation (N)
C1GA13,Sodium adduct;Acetylation (K)
C1G766,Carboxylation (DKW)
C1G1F2,Amidation;Acetylation (K);Methylation(KR)
C1GHJ0,Carbamylation;Carbamidomethylation;Deamidation (NQ)
A0A0A0HS69,Pyro-glu from Q;Deamidation (NQ);Methylation(KR)
C1G1T5,Amidation
C1G0E5,Sodium adduct
C1G6E6,Methylation(KR)
A0A0A0HWS3,Methylation(others)
C1GA20,Methylation(others)
Protein List,Protein Sample Area >= 0E0
C1GC48,2-amino-3-oxo-butanoic_acid
C1G092,Oxidation (M)
C1G6F9,Acetylation (Protein N-term)
C1GN52,Deamidation (R)
A0A0A0HV62,Sulfation;Methylation(KR)
C1GKC9,Methionine replacement by homopropargylglycine
C1G9C0,Carbamidomethylation;Ammonia-loss (N);Deamidation (NQ);Methylation(KR);Phosphorylation (STY)
C1G065,Sodium adduct
C1GA13,Carbamylation;Acetylation (K)
C1GKG3,Tryptophan oxidation to kynurenin
C1GB47,N-Succinimidyl-2-morpholine acetate
C1G1F2,Dethiomethyl
C1G2V1,S-pyridylethylation
A0A0A0HV62,Pyridylacetyl
C1G2V1,Acetylation (K);Amidation
C1GEX7,Methylation(others)
C1G0D4,Oxidation (M);Acetylation (K);Methylation(KR);Oxidation (HW);Deamidation (NQ);Dihydroxy
C1GMI6,Menadione quinone derivative
C1GDN3,Carbamidomethylation
C1GDL1,Pyro-glu from Q
C1G9D5,Carbamidomethylation
C1GAT8,Carbamidomethylation
C1G4K1,Pyro-glu from Q
C1G064,Phosphorylation to amine thiol
C1FZ00,Oxidation (HW)
C1FYX6,Carboxylation (DKW)
C1G002,Sulfation;Deamidation (NQ);Methylation(KR)
A0A0A0HT80,Sulfation
A0A0A0HVP8,2-amino-3-oxo-butanoic_acid
C1FZF8,Carbamidomethylation
C1FYR6,Dihydroxy
C1G1S4,Oxidation (M)
C1G942,Dehydration;Methylation(KR)
C1GLM2,Carbamidomethylation;Methylation(KR)
C1GKC9,Methylation(others)
C1G1D9,Carbamidomethylation
C1GEN5,Oxidation (M)
C1G064,Guanidination
C1GDK2,3-methyl-2-pyridyl isocyanate
C1G2J3,Methylation(KR);Dehydration
C1GH49,Oxidation (M)
C1G0D4,Carboxylation (DKW);Deamidation (NQ)
C1GBJ2,Formylation
C1GC74,Carbamidomethylation
C1GEN5,Methylation(KR);Dehydration
"C1G064,""Propionamide (K, X@N-term)"""
C1GJS2,Dehydration;Methylation(KR)
C1G391,Dethiomethyl
C1G820,Acetylation (N-term)
C1FZT8,Pyro-glu from Q
C1G8E5,Oxidation (M)
C1GAS0,Carbamidomethylation
C1GKG3,Methylation(KR)
C1G810,3-methyl-2-pyridyl isocyanate
C1G989,2-amino-3-oxo-butanoic_acid
C1GLV8,Acetylation (K)
C1GLI9,Maleimide
C1G5V6,Formylation;Deamidation (NQ);Methylation(KR)
C1GB13,Dethiomethyl
C1G6Y4,Pyro-glu from Q
A0A0A0HWK8,Dehydration
C1GA13,Methylation(others);Carbamidomethylation
C1GMU5,Deamidation (R)
C1GLV8,Ammonia-loss (Protein N-term)
C1G9T0,Dehydration
A0A0A0HT80,Hexose (NSY)
C1G5D4,Carbamidomethylation
C1GAM9,Alpha-amino adipic acid
C1GIY1,Carbamidomethylation
C1GKC9,Biotinylation
C1GKL8,Carbamidomethylation
C1GDT0,Oxidation (M);Carbamidomethylation
A0A0A0HS69,Acetylation (K)
C1G9A5,Oxidation (M)
C1GCI0,Carbamidomethylation;Deamidation (NQ)
C1G6Y4,Carbamidomethylation
C1G8R5,Methylation(KR)
C1GFG5,Biotinylation
C1G172,Dimethylation(KR)
C1G989,Sodium adduct
C1GJX2,Pyro-glu from Q
C1FYF6,Carbamidomethylation
C1GLV8,Acetylation (Protein N-term)
C1GHJ0,Pyro-glu from Q;Methylation(KR)
C1G391,Methylation(KR);Sulfation;Deamidation (NQ)
C1G1G2,Carbamidomethylation
C1GAT8,Deamidation (NQ);Methylation(KR)
C1G712,Formylation
C1FYX6,Dehydration;Acetylation (K)
C1G3T9,Acetylation (N-term);Phosphorylation (STY);Dehydration
C1GLI9,Lysine oxidation to aminoadipic semialdehyde;Carbamidomethylation
C1G1Y1,Oxidation (M)
C1G2F3,Acetylation (Protein N-term);Oxidation (M)
C1GAY4,Pyro-glu from Q
C1GMI6,Phosphorylation (STY);Deamidation (NQ);Acetylation (K)
C1G5F6,Diethylation
C1GDK2,Acetylation (N-term);Methylation(KR)
C1G9X3,2-amino-3-oxo-butanoic_acid
C1GBT0,Carbamidomethylation;Methylation(KR)
C1GA13,Carbamidomethylation;Deamidation (NQ);Methylation(KR);Phosphorylation (STY)
C1GF83,Oxidation (M)
C1G2V1,Replacement of proton by potassium
C1G255,Oxidation (M)
C1FZI7,Formylation;Deamidation (NQ)
C1G942,Carbamylation;Acetylation (K);Methylation(KR)
C1G283,Sulphone
C1G5F6,Sulfation
"C1GCK9,""Propionamide (K, X@N-term)"""
C1G0E5,Carboxylation (DKW)
C1GCZ4,Carbamidomethylation;Oxidation (M)
C1G3L4,Lysine oxidation to aminoadipic semialdehyde
C1G3Y8,HexNAcylation (N)
C1GA17,Oxidation (M);Phosphorylation (STY)
C1FYT6,Carbamidomethylation
C1G164,Carbamidomethylation
C1GGR5,Carbamidomethylation
C1G065,Carboxylation (DKW)
A0A0A0HV62,Michael addition with methylamine
C1GHS5,Proline oxidation to pyrrolidinone
C1G9X3,Sodium adduct
C1GHS5,2-amino-3-oxo-butanoic_acid
C1G064,Biotinylation
C1GBJ2,ISD (z+2)-series
A0A0A0HT80,Acetylation (N-term);Acetylation (K);Methylation(KR);Dihydroxy;Deamidation (NQ);Phosphorylation (STY);Dehydration
C1FZ57,Acetaldehyde +26
C1G1M5,Carbamidomethylation
"C1GAG4,""Propionamide (K, X@N-term)"""
C1GCT8,Acetylation (Protein N-term);Deamidation (NQ);Dimethylation(KR);Methylation(KR)
C1G6K0,Carbamidomethylation
C1G002,Methylation(KR);Formylation
A0A0A0HWY2,3-sulfanylpropanoyl
C1GLU6,Michael addition with methylamine
"C1G0E5,""Carboxymethyl (KW, X@N-term)"""
C1G371,Methylation(others)
C1G3H0,2-amino-3-oxo-butanoic_acid;Carbamidomethylation
C1G5V6,Acetylation (K);Methylation(KR)
C1G411,2-amino-3-oxo-butanoic_acid
C1GGQ1,Phosphorylation (STY)
C1G1F2,Phosphorylation (STY);Methylation(KR);Amidation
C1GM00,Biotinylation;Deamidation (NQ);Oxidation (M)
C1FZ06,Carbamidomethylation
C1G712,Methylation(others)
C1G0X4,Dihydroxy
C1FYT2,Oxidation (M)
C1GAG4,Acetylation (K)
C1G3T9,Methylation(others)
C1G8D0,Carbamidomethylation
C1FYR6,Propargylamine
C1GAG4,Deamidation (NQ);Methylation(KR);Phosphorylation (STY);Dehydration
A0A0A0HV62,Benzyl isothiocyanate
C1GLA5,Pyro-glu from E
C1G2J3,2-amino-3-oxo-butanoic_acid
A0A0A0HUJ5,Carboxylation (DKW)
C1GK99,Methylation(others);Carbamidomethylation
C1GIP8,Deamidation (R)
C1G0D4,Dethiomethyl
"C1GFA3,""Propionamide (K, X@N-term)"""
C1GB49,2-amino-3-oxo-butanoic_acid
C1G371,Biotinylation
C1G411,Sodium adduct
A0A0A0HU84,Formylation;Deamidation (NQ);Methylation(KR)
C1GEN5,O-Diisopropylphosphorylation
C1GLV1,Carbamylation
C1G0D4,Myristoylation;Methylation(KR)
C1GH49,Acetylation (N-term)
C1GAF5,2-amino-3-oxo-butanoic_acid
C1G065,Pyro-glu from Q;Carbamidomethylation;Methylation(KR)
C1GAG3,Deamidation (NQ);Methylation(KR);Dihydroxy;Phosphorylation (STY);Oxidation (M);Dehydration
C1G9X9,Methylation(KR)
C1GLX8,Ammonia-loss (N)
C1FZ57,Formylation
C1G1V9,Oxidation (M)
C1GKR7,Deamidation (NQ);Methylation(KR)
C1GLJ7,Methylation(others)
C1GKW0,Carbamylation;Methylation(KR)
C1G2J3,Sodium adduct
C1G6E6,Lysine oxidation to aminoadipic semialdehyde
A0A0A0HV09,Oxidation (M)
C1G9X3,Phosphorylation (STY)
C1GB47,Acetylation (TSCYH)
C1FYW9,Pyro-glu from E
C1G9P8,Methylation(others);Carbamidomethylation
C1GM00,Proline oxidation to pyroglutamic acid
C1GFA3,Deamidation (NQ);Methylation(KR);Dehydration
C1GCK9,Biotinylation
C1GFG5,Dehydration;Methylation(KR)
C1G4N0,Propionaldehyde +40
C1GLI2,Carboxylation (DKW);Acetylation (K);Methylation(KR)
C1G9Z7,Carbamylation
A0A0A0HV09,Methylation(KR);Dehydration
C1FZB5,Oxidation (M)
C1G1F2,Carboxylation (DKW)
C1G9P8,S-Ethylcystine from Serine
C1G1C8,Methylation(KR)
C1G1T5,Carboxylation (DKW);Phosphorylation (STY)
C1G9D7,Methylation(others)
C1G9C0,2-amino-3-oxo-butanoic_acid
A0A0A0HRG7,Acetylation (Protein N-term);Deamidation (NQ);Carbamidomethylation;Oxidation (M)
A0A0A0HT80,Ethanolation (KR)
C1GAF5,Sodium adduct
C1GB65,Carbamidomethylation;Deamidation (NQ);Methylation(KR)
C1G5F6,Acetylation (N-term);Carbamylation;Phosphorylation (STY);Oxidation (M);Formylation;Dehydration
C1GCH7,Carbamidomethylation
C1G3C4,Formylation;Phosphorylation (STY)
C1GEN5,Deamidation (R)
C1GCI0,Biotinylation
C1GF71,Acetylation (Protein N-term);Acetylation (K)
C1G0X4,Pyridylacetyl
C1GEN5,Amidation
C1GBM4,Acetylation (Protein N-term)
C1G1T5,O-Isopropylmethylphosphonylation
A0A0A0HV62,Ubiquitin
C1GLA5,Hexose (NSY)
C1GLA5,Carbamidomethylation;Ammonia-loss (N);Deamidation (NQ);Dehydration
C1G6G2,Carbamidomethylation
C1G3T6,Carboxylation (E)
C1GE52,Sulfation
C1G9C0,Sodium adduct
C1G391,Carboxylation (DKW)
"C1G0D4,""Propionamide (K, X@N-term)";"Carbamidomethylation"""
C1FZ57,Methylation(others)
C1FYE5,Ammonia-loss (N)
A0A0A0HS69,Pyridoxal phosphate
C1GEN5,Lysine oxidation to aminoadipic semialdehyde
C1GN52,Iodination
C1GLB8,Carbamidomethylation
C1G5P0,Carbamidomethylation
C1G9X3,Carboxylation (DKW)
C1G2J3,Phosphorylation (STY);Amidation
C1GHJ0,Phosphorylation (STY);Deamidation (NQ);Methylation(KR);Dehydration
C1GDE1,Oxidation (M)
"C1G7L4,""Naphthalene-2,3-dicarboxaldehyde"""
A0A0A0HS69,Dehydration;Methylation(KR)
C1G3L4,Phosphorylation (STY);Methylation(KR)
"C1GMV8,""Propionamide (K, X@N-term)"""
C1G712,Formation of five membered aromatic heterocycle
C1G3P9,Carbamidomethylation;Oxidation (M)
C1GDE1,Methylation(KR)
C1GLV8,Maleimide
C1G1P0,Carbamidomethylation
C1FYW9,Hexose (NSY)
A0A0A0HUJ5,Replacement of 2 protons by nickel
C1GDJ1,Tyrosine oxidation to 2-aminotyrosine
C1GMU5,Ammonia-loss (N)
C1G989,Acetylation (N-term);Acetylation (K);Methylation(KR);Deamidation (NQ);Carbamylation;Phosphorylation (STY);Oxidation (M);Dihydroxy
C1FYR6,Biotinylation
C1GMZ1,Dehydration;Deamidation (NQ)
C1G6T3,Carbamylation
C1GBN3,Dehydration;Methylation(KR)
C1GMI6,Acetylation (K)
C1G1T5,Dehydration;Deamidation (NQ);Acetylation (K);Methylation(KR)
C1GE52,Hexose (NSY)
C1G0X4,Propargylamine
C1GH68,Carbamidomethylation
C1G5V6,Ammonia-loss (N)
C1FYK9,Formylation
A0A0A0HRG7,Carbamidomethylation
A0A0A0HT22,Dehydration;Acetylation (K)
C1GM03,Glyoxal-derived hydroimiadazolone
C1GA17,ADP Ribose addition
C1GAG4,Acetylation (N-term);Acetylation (K);Methylation(KR);Deamidation (NQ);Carbamylation;Carbamidomethylation
C1GMV8,Deamidation (NQ);Methylation(KR)
C1G5V6,Carboxylation (E)
C1GLM2,Formylation
C1GEM8,Deamidation (NQ);Methylation(KR)
C1GB65,Acetylation (K)
C1GG76,Methylation(KR)
C1GA17,Ethanolation (KR)
C1G2S7,Carbamidomethylation
C1GAG4,Carboxyethyl;Carbamidomethylation
C1GDK2,Carbamylation
C1GGT8,2-amino-3-oxo-butanoic_acid
A0A0A0HWK8,Pyro-glu from Q
C1GFM6,Replacement of proton by silver
C1GBC4,Oxidation (M)
C1GHJ0,O-Diethylphosphorylation
C1GLU6,Methylation(KR)
A0A0A0HWS3,Dehydration
C1G631,2-amino-3-oxo-butanoic_acid
C1GLI9,Sodium adduct;Phosphorylation (STY)
C1G4R7,Acetylation (Protein N-term)
C1GB47,Ethanolation (KR)
C1GLA5,Acetylation (N-term);Phosphorylation (STY);Dehydration
C1G002,Oxidation (M)
A0A0A0HUI8,Carbamidomethylation
C1GDJ1,Carbamidomethylation;Hexose (NSY);Phosphorylation (STY);Dehydration
C1G712,Ammonia-loss (N)
C1GF71,Carbamylation
C1G9X9,O-Diisopropylphosphorylation
C1GAM9,Dehydration;Methylation(KR)
C1GHV2,Oxidation (M);Deamidation (NQ);Methylation(KR)
C1GEU2,Acetylation (N-term);Dihydroxy
C1G3P2,Carbamidomethylation
C1FZL2,Oxidation (M)
C1G0X4,Acetylation (K)
C1GM00,Ethylation
C1G3L4,Phosphopantetheine
C1G1C8,Acetylation (N-term)
C1GFM6,Pyro-glu from Q
C1GA13,Membrane protein extraction
A0A0A0HWK8,Deamidation (NQ);Acetylation (K);Methylation(KR)
C1GLM2,Methylation(others)
C1GMV8,Phenethyl isothiocyanate
A0A0A0HWJ2,Carbamidomethylation
C1G0X4,Propionamide
C1G3C4,Phosphorylation (STY);Methylation(KR);Sodium adduct
C1GDJ1,Guanidination
C1G5F6,Amidation
C1G6U5,Oxidation (M)
C1GEM8,Biotinylation
C1G0F2,Methylation(KR)
C1GLI2,Biotinylation
C1GAF5,Phosphopantetheine
A0A0A0HRG7,Deamidation (NQ)
C1GBT0,Formylation;Methylation(KR)
A0A0A0HVP8,Carbamidomethylation;Methylation(KR)
C1G413,Oxidation (M)
C1GHJ0,Michael addition with methylamine;Carbamidomethylation
"C1GDJ1,""Propionamide (K, X@N-term)"""
C1G942,Amidination of lysines or N-terminal amines with methyl acetimidate
C1G9C0,Carboxylation (DKW)
C1G4M5,Oxidation (M)
C1GJJ9,Oxidation (M)
A0A0A0HUK5,Oxidation (M)
C1GBG1,Ubiquitin
C1G6U1,Oxidation (M)
C1GBJ2,Proline oxidation to pyroglutamic acid
C1G0E5,Methionine replacement by azido homoalanine
C1G5F6,Lysine oxidation to aminoadipic semialdehyde
C1GIN4,Oxidation (M)
C1G6M3,Methylphosphonylation
A0A0A0HV89,Methylation(others)
C1G283,Pyridylacetyl
C1GDJ1,Acetylation (K);Phosphorylation (STY)
C1FYJ9,Carboxylation (DKW)
C1G5V6,Proline oxidation to pyroglutamic acid
C1G766,Ethanolation (KR)
C1GMZ1,2-amino-3-oxo-butanoic_acid
C1GEN5,Oxidation (HW)
C1GB47,Methylation(others);Carbamidomethylation
C1FYR6,Dehydration;Methylation(KR)
C1GFL2,Carbamidomethylation
C1GHB9,Oxidation (M)
C1FZ57,Carboxymethyl
C1G6F7,Sulfation
C1GHJ0,Oxidation (M);Carbamidomethylation
C1GA17,Formylation;Acetylation (K);Phosphorylation (STY)
C1FZI7,Carboxylation (DKW);Acetylation (K)
A0A0A0HWQ0,Oxidation (M);Carbamidomethylation
C1GG77,Carbamidomethylation;Methylation(others)
C1GAF5,Acetylation (N-term);Methylation(KR);Phosphorylation (STY);Dihydroxy
C1GHV2,Phosphorylation to pyridyl thiol
C1GAW6,Proline oxidation to pyroglutamic acid
C1GHJ0,Methylation(KR)
A0A0A0HT22,Carboxyethyl
C1G1M6,Oxidation (M)
C1GA17,ISD (z+2)-series
C1G0P4,Deamidation (NQ)
C1FYE6,Dehydration
C1GMZ9,Oxidation (M)
C1GLA5,Formylation
C1GDJ1,2-amino-3-oxo-butanoic_acid;Carbamidomethylation
A0A0A0HWQ9,Carbamidomethylation;Oxidation (M)
C1GA20,Arginine oxidation to glutamic semialdehyde
C1G421,Pyro-glu from Q;Carbamidomethylation
C1G391,Carbamidomethylation;Methylation(KR);Octanoyl;Methylation(others);Dimethylation(KR)
C1G712,Proline oxidation to pyroglutamic acid
C1FYR6,Maleimide
C1G989,Lipoyl
C1G989,Sulfation
A0A0A0HUJ5,Methionine replacement by azido homoalanine
C1GIX7,Methylation(C-term)
A0A0A0HS69,Acetylation (Protein N-term);Oxidation (M)
C1GHN2,Oxidation (M)
C1G942,4-hydroxynonenal (HNE)
C1GJB5,Carbamidomethylation
C1GA14,Michael addition with methylamine
C1G3T9,Replacement of proton by lithium
C1GEJ7,Oxidation (M)
A0A0A0HVP8,Methionine replacement by azido homoalanine
C1G3L4,Carbamylation;Methylation(KR)
C1G2V1,Carbamylation;Methylation(KR)
C1FZK1,Carbamidomethylation
C1GFG5,Carbamylation
C1GCK9,Replacement of proton by lithium
C1GDJ1,Biotinylation
C1G6F6,Pyro-glu from Q;Acetylation (K)
C1GGT8,Carboxylation (DKW)
C1G9X3,Diethylation
C1G371,Dehydration;Deamidation (NQ)
A0A0A0HV38,Carbamidomethylation
C1FYW9,Formylation
C1GA20,Dihydroxy
C1G9F5,Deamidation (NQ);Sodium adduct
C1GLA5,Lysine oxidation to aminoadipic semialdehyde
C1G2V1,Biotin polyethyleneoxide amine
C1GBZ4,Dihydroxy
C1G0P4,Addition of DFDNB crosslinker
C1G4P8,Carbamylation
A0A0A0HUJ5,Acetylation (TSCYH)
C1GML4,Acetylation (Protein N-term)
C1GCG8,2-amino-3-oxo-butanoic_acid
C1G4N0,Sodium adduct
C1G7L4,Pyro-glu from Q
C1G1F2,Methionine replacement by azido homoalanine
A0A0A0HWK8,4-hydroxynonenal (HNE)
C1GFL2,Deamidation (NQ)
C1GLI9,Dimethylation(KR)
A0A0A0HT80,Ammonia-loss (N)
C1GM00,Formylation;Acetylation (K)
C1GKR7,2-amino-3-oxo-butanoic_acid
C1GAM9,MDA adduct +54
C1GG76,Amidation
C1G0E5,Phospho-propargylamine
A0A0A0HYV6,Methylation(others)
C1G9P8,Replacement of proton by lithium
C1G411,Carbamidomethylation;Methylation(KR)
C1GCK9,Dehydration;Phosphorylation (STY)
C1GA21,Carbamidomethylation
C1GFA3,Glycidamide adduct
C1GHS5,Diethylation
C1G9D7,Replacement of proton by lithium
C1G3M0,Carbamidomethylation
C1FYN4,Oxidation (M)
A0A0A0HU84,Carbamidomethylation
C1G496,Oxidation (M)
C1G233,Pyro-glu from Q
C1G9X5,Carbamidomethylation
C1FYJ7,2-amino-3-oxo-butanoic_acid
C1GA20,Aminoethylbenzenesulfonylation
C1GBT0,Nethylmaleimidehydrolysis
C1G5V6,Biotinylation;Phosphorylation (STY)
C1G0E3,Methylation(KR)
C1G002,Amidation
C1G8H6,2-amino-3-oxo-butanoic_acid
C1GG77,Acetylation (N-term);Biotinylation
C1G1F2,Acetylation (TSCYH)
C1G5F6,Crotonaldehyde
A0A0A0HV62,Dethiomethyl
C1GG76,Dethiomethyl
A0A0A0HS69,Carbamylation
C1G810,Dimethylation(KR)
